Rk,School,G,W,L,W-L%,SRS,SOS,W.1,L.1,W.2,L.2,W.3,L.3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,oORtg,oFTr,o3PAr,oTS%,oTRB%,oAST%,oSTL%,oBLK%,oeFG%,oTOV%,oORB%,oFT/FGA,Placing
322,Utah State NCAA,35,28,7,0.8,11.98,0.89,15,3,14,1,9,4,2753,2349,70,111.6,0.367,0.379,0.575,56.2,62.4,8.7,12.2,0.538,15.8,31.9,0.274,95.2,0.34,0.398,0.504,43.8,51,8.7,9.5,0.464,15.6,22.2,0.243,64
328,Vermont NCAA,34,27,7,0.794,4.88,-4.18,14,2,16,2,11,4,2508,2143,66.5,110.2,0.359,0.403,0.568,53.2,46.2,8.3,11.9,0.53,14.6,27.3,0.269,94.1,0.274,0.378,0.517,46.8,46,8.2,8.3,0.484,17.5,21.3,0.2,64
329,Villanova NCAA,36,26,10,0.722,14.33,7.97,13,5,13,2,5,7,2654,2425,65,112.2,0.344,0.535,0.565,51.3,56.9,8.2,8.7,0.532,14.2,30.1,0.251,102.5,0.282,0.397,0.531,48.7,56.1,7.9,8.8,0.504,15.4,27.4,0.197,32
330,Virginia NCAA,38,35,3,0.921,25.46,10.15,16,2,15,1,10,1,2714,2132,60.8,116.3,0.291,0.395,0.58,53.9,55.9,9,13,0.552,12.8,29.7,0.216,91.3,0.263,0.425,0.475,46.1,43.4,8.1,8.3,0.447,15.4,24.7,0.175,1
331,Virginia Commonwealth NCAA,33,25,8,0.758,11.96,2.87,16,2,16,1,8,4,2344,2044,69,102.1,0.357,0.412,0.535,50.8,54.9,11.5,12.2,0.501,17.3,31,0.251,89.1,0.366,0.332,0.478,49.2,50.7,9.2,7.9,0.435,20,30.6,0.252,64
333,Virginia Tech NCAA,35,26,9,0.743,19.28,7.79,12,6,14,2,5,5,2574,2172,64.4,113.3,0.319,0.437,0.588,51.9,59.5,10.4,8.4,0.556,15.2,29.2,0.243,95.6,0.263,0.499,0.52,48.1,56.5,7.7,10,0.49,19,27,0.19,16
336,Washington NCAA,36,27,9,0.75,12.01,7.01,15,3,15,1,7,4,2511,2331,67.4,103.2,0.347,0.399,0.551,47.6,47.5,13.3,16.3,0.521,17.4,28.8,0.241,95.8,0.34,0.353,0.513,52.4,58.6,8.9,7.6,0.475,20.5,34.5,0.241,32
347,Wisconsin NCAA,34,23,11,0.676,17.9,11.01,14,6,12,3,8,5,2333,2099,64.8,103.9,0.273,0.346,0.531,49.8,49.2,7.9,11,0.511,13,24.3,0.177,93.5,0.258,0.35,0.479,50.2,45.5,7.8,10.8,0.452,15,26.3,0.172,64
348,Wofford NCAA,35,30,5,0.857,13.92,0.8,18,0,15,1,11,3,2879,2295,68.5,119.2,0.271,0.436,0.598,54.5,50.6,9.6,9.1,0.58,13.5,32.5,0.19,95,0.304,0.402,0.521,45.5,48.5,7.9,7.3,0.49,18,23.8,0.214,32
352,Yale NCAA,30,22,8,0.733,5.52,-1.24,10,4,11,2,8,5,2427,2202,72.9,109.7,0.307,0.35,0.584,52.9,56.3,8,11.2,0.556,15.9,25.8,0.227,99.5,0.305,0.38,0.509,47.1,48.9,9.4,7.9,0.471,13.5,24.1,0.223,64
4,Alabama NCAA,36,20,16,0.556,12.34,10.64,8,10,12,4,2,8,2604,2543,70.2,103,0.419,0.355,0.55,50.3,50.3,9,14.7,0.519,17.8,29.4,0.281,100.6,0.365,0.379,0.514,49.7,48.7,9.4,10.5,0.478,16,30.8,0.25,32
11,Arizona NCAA,35,27,8,0.771,15.67,6.84,14,4,15,1,8,3,2818,2509,68.6,115.6,0.37,0.321,0.598,55.6,52.6,7.1,12,0.563,15.3,33.3,0.281,103,0.312,0.356,0.534,44.4,49.8,8.8,6.8,0.499,14.7,25.1,0.229,64
12,Arizona State NCAA,32,20,12,0.625,14.37,6.55,8,10,13,4,4,6,2645,2395,72.2,113.5,0.413,0.413,0.576,49,51.6,9,9.9,0.538,13,27.9,0.303,102.8,0.327,0.399,0.54,51,57,7.4,9.8,0.507,17.6,30.6,0.235,68
13,Arkansas NCAA,35,23,12,0.657,14.76,9.85,10,8,15,2,3,7,2819,2647,71.3,111.8,0.374,0.321,0.565,48.9,49.9,8.6,13.8,0.538,13.2,28.7,0.255,105,0.408,0.416,0.547,51.1,54.7,6.6,8.7,0.504,16.8,31.5,0.297,64
17,Auburn NCAA,34,26,8,0.765,15.97,7.29,13,5,15,1,7,4,2783,2488,73.4,111.5,0.398,0.432,0.557,51.7,53.1,10.1,15.2,0.508,14.1,32,0.308,99.6,0.381,0.396,0.537,48.3,52.4,8.3,9.3,0.497,18.2,27.9,0.275,32
32,Bucknell NCAA,35,25,10,0.714,4.49,-3.46,16,2,15,1,10,8,2837,2559,72.4,110.3,0.425,0.392,0.576,50.8,52.3,7.5,10.4,0.539,15.1,27,0.306,99.5,0.345,0.317,0.514,49.2,49.2,9,9.3,0.478,15,27.4,0.24,64
33,Buffalo NCAA,36,27,9,0.75,7.99,0.25,15,3,14,1,8,5,3047,2742,73.9,113.4,0.298,0.406,0.572,51.4,54,8.4,10.1,0.549,14.3,31.8,0.208,102,0.395,0.334,0.53,48.6,44.3,7.7,9.7,0.484,16.1,28.9,0.29,32
34,Butler NCAA,35,21,14,0.6,16.92,10.55,9,9,14,3,3,7,2763,2540,69.6,111,0.261,0.374,0.57,51.3,47.9,9.3,8.2,0.54,13.9,27.4,0.202,102.1,0.353,0.376,0.557,48.7,50.2,7.2,8.9,0.519,17.5,24.1,0.262,32
37,Cal State Fullerton NCAA,32,20,12,0.625,-0.93,-1.03,10,6,9,4,7,7,2318,2245,69.9,102.8,0.433,0.291,0.559,51.1,50.1,8.9,8.6,0.516,18,27.1,0.316,99.5,0.348,0.341,0.518,48.9,51.6,8,9.3,0.472,16,27.5,0.263,64
49,Cincinnati NCAA,36,31,5,0.861,20.25,3.53,16,2,15,1,9,2,2673,2071,66.1,112.3,0.36,0.353,0.543,55.6,60.4,10.8,15.8,0.512,14.1,38.5,0.249,87,0.268,0.378,0.465,44.4,48.8,7.5,7.8,0.433,18.8,27.9,0.183,32
50,Clemson NCAA,35,25,10,0.714,17.16,9.25,11,7,15,1,4,6,2584,2307,67.5,108.5,0.335,0.399,0.566,51.7,51.5,8.3,13.3,0.529,15.3,27.1,0.253,96.9,0.272,0.374,0.503,48.3,48.5,8.4,10.6,0.472,15.2,26,0.19,16
54,College of Charleston NCAA,34,26,8,0.765,1.83,-3.29,14,4,14,0,7,6,2536,2331,65.9,111.1,0.367,0.378,0.567,49.6,44.2,7.8,9.8,0.527,13.2,25.7,0.277,102.1,0.316,0.364,0.531,50.4,49.8,6.1,9.3,0.495,15.5,27.6,0.233,64
61,Creighton NCAA,33,21,12,0.636,16.35,8.1,10,8,16,2,4,7,2756,2444,72.8,113.8,0.259,0.45,0.599,51,58.3,7.7,6.7,0.575,13.9,22.5,0.194,100.9,0.245,0.375,0.523,49,50.7,8.3,8.8,0.496,14.2,24,0.176,64
63,Davidson NCAA,33,21,12,0.636,11.02,2.57,13,5,11,1,6,8,2519,2240,65.3,115.7,0.246,0.484,0.602,50.8,61.3,7.1,6.1,0.574,13.1,22.6,0.196,102.9,0.296,0.417,0.538,49.2,52,7.3,8.6,0.512,14.5,23.3,0.203,64
72,Duke NCAA,37,29,8,0.784,24.43,9.7,13,5,15,1,6,5,3121,2576,70.6,118.6,0.346,0.363,0.586,55.5,57.6,10.5,12.4,0.559,14.7,38.8,0.246,97.9,0.223,0.368,0.493,44.5,56.1,8,6.7,0.464,14.8,29.7,0.162,8
84,Florida NCAA,34,21,13,0.618,16.66,10.08,11,7,12,5,5,4,2577,2353,68.4,109.6,0.326,0.403,0.54,48.5,49.8,10.1,12.7,0.507,12.3,28.7,0.234,100.1,0.323,0.334,0.524,51.5,47.4,6.4,8.5,0.486,17.3,30.3,0.236,32
89,Florida State NCAA,35,23,12,0.657,15.78,8.5,9,9,13,2,4,7,2806,2551,72.2,109.5,0.37,0.368,0.562,51.8,52.6,9.4,14,0.532,15.4,32,0.256,99.6,0.324,0.377,0.519,48.2,48.7,8,7.7,0.484,16.7,29.3,0.231,8
99,Georgia State NCAA,35,24,11,0.686,3.22,-2.78,12,6,11,3,9,6,2614,2356,67.9,108.8,0.303,0.413,0.562,47.7,48.6,10.7,15.1,0.54,14.5,26,0.205,98.1,0.37,0.459,0.51,52.3,59.3,7.2,9.8,0.471,17.8,32.3,0.258,64
101,Gonzaga NCAA,37,32,5,0.865,18.44,2.6,17,1,15,1,10,1,3091,2505,69.7,118.2,0.321,0.394,0.593,56,50.1,8.9,9.6,0.57,13.9,32.9,0.227,95.8,0.291,0.357,0.505,44,46.2,7.3,7.4,0.471,15.5,22.9,0.208,16
112,Houston NCAA,35,27,8,0.771,15.99,4.16,14,4,15,0,6,5,2685,2271,68.5,112,0.326,0.372,0.563,54.6,53,9.1,9,0.533,14.9,33.6,0.234,94.8,0.416,0.379,0.502,45.4,51.9,7.3,7.1,0.455,16.8,25.3,0.293,32
123,Iona NCAA,34,20,14,0.588,0.75,-2.19,11,7,8,3,7,8,2702,2602,71.5,109.2,0.302,0.408,0.569,47.2,56.6,9.3,7.6,0.539,14.3,24.4,0.223,105.1,0.286,0.354,0.545,52.8,52.1,6.9,7.7,0.525,16.3,30.7,0.189,64
131,Kansas NCAA,39,31,8,0.795,21.39,11.88,13,5,14,3,8,3,3174,2803,70.2,115.5,0.27,0.412,0.594,50.3,55.7,9.2,10.9,0.575,14.6,29.3,0.191,102,0.246,0.391,0.519,49.7,48.5,7.9,9.9,0.491,15.6,31,0.175,4
133,Kansas State NCAA,37,25,12,0.676,12.85,8.74,10,8,14,3,6,5,2630,2478,66.6,106.4,0.338,0.368,0.56,47.4,54.4,11.9,9.3,0.525,15.3,25.8,0.248,100.3,0.368,0.399,0.533,52.6,54.5,8.4,7.1,0.491,18.6,31.7,0.269,8
136,Kentucky NCAA,37,26,11,0.703,17.24,10.73,10,8,16,2,4,6,2840,2599,69.8,109.6,0.44,0.258,0.555,53.6,49,8,13.7,0.518,15.8,35.5,0.307,100.3,0.323,0.426,0.502,46.4,52.2,8.2,8.5,0.468,14.4,30.6,0.224,16
142,Lipscomb NCAA,33,23,10,0.697,-2.1,-3.8,10,4,13,2,10,7,2708,2564,77,105,0.405,0.399,0.557,52.2,56,8.4,8,0.518,16.9,28.3,0.291,99.4,0.375,0.365,0.544,47.8,49.4,9,11.7,0.511,17.8,23.9,0.259,64
145,Long Island University NCAA,35,18,17,0.514,-8.6,-8.19,10,8,12,4,5,11,2696,2674,72.9,105.3,0.382,0.397,0.555,51,47.3,7.6,7.6,0.523,17,29.7,0.266,104.5,0.318,0.336,0.526,49,47.1,9.1,7.3,0.495,14.3,29.5,0.22,68
152,Loyola (IL) NCAA,38,32,6,0.842,10.37,1.8,15,3,14,1,9,4,2721,2377,65.9,108.6,0.319,0.357,0.602,51.3,59.7,9.6,6.8,0.577,17.3,22.4,0.231,94.9,0.247,0.371,0.502,48.7,50.1,10.1,9.4,0.474,17,25.4,0.174,4
159,Marshall NCAA,36,25,11,0.694,4.21,0.44,12,6,15,2,6,8,3017,2849,76.3,108.7,0.335,0.453,0.583,46.7,59,9.1,12.7,0.548,15.5,22.5,0.256,102.7,0.285,0.311,0.523,53.3,50.9,8.6,7.8,0.497,15.9,31.5,0.194,32
161,Maryland-Baltimore County NCAA,36,25,11,0.694,-2.02,-3.84,12,4,15,2,9,7,2630,2466,69.2,105.6,0.307,0.45,0.55,49.1,59.1,10.8,7.3,0.531,15.5,26.8,0.198,99,0.307,0.407,0.535,50.9,51.9,9.6,8.4,0.509,18.7,27.4,0.208,32
168,Miami (FL) NCAA,32,22,10,0.688,12.83,6.96,11,7,11,3,8,4,2361,2173,67.8,107.9,0.291,0.36,0.551,50.6,48.5,9.6,11,0.531,14.6,29.1,0.192,99.4,0.281,0.356,0.521,49.4,53.3,8.3,9,0.49,16.5,28.3,0.2,64
170,Michigan NCAA,41,33,8,0.805,19.03,9.41,13,5,15,1,6,5,3019,2596,65.7,111,0.307,0.433,0.564,50.3,53.6,9.6,8.1,0.545,12.4,25.4,0.203,95.4,0.298,0.304,0.511,49.7,43.5,6.3,9.7,0.476,17.3,25,0.215,2
171,Michigan State NCAA,35,30,5,0.857,22.41,7.1,16,2,16,1,8,1,2807,2271,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6,18.5,0.569,16.4,37,0.268,94.9,0.307,0.355,0.47,42.4,54.1,8.7,6.9,0.427,12.6,26.3,0.223,32
178,Missouri NCAA,33,20,13,0.606,13.81,9.19,10,8,13,3,5,6,2399,2246,67.3,107.2,0.39,0.453,0.573,53.2,55.8,7.6,11.3,0.537,18.3,31.2,0.286,100.3,0.301,0.362,0.504,46.8,47.3,9.7,12.1,0.467,14.1,27.8,0.218,64
181,Montana NCAA,34,26,8,0.765,6.29,-2.24,16,2,14,0,8,6,2625,2329,69.9,108.8,0.386,0.272,0.549,53.3,45.3,10.9,9.2,0.513,15,33.3,0.273,96.5,0.419,0.32,0.532,46.7,43.8,7,8.8,0.487,19.3,25.6,0.302,64
186,Murray State NCAA,32,26,6,0.813,6.87,-3.53,16,2,14,2,10,3,2515,2117,68.1,115.3,0.381,0.399,0.591,54.1,54.1,9.9,8.7,0.558,15.3,33,0.28,97.1,0.297,0.353,0.504,45.9,42.3,7.9,9.7,0.467,16.1,27.1,0.215,64
188,NC State NCAA,33,21,12,0.636,12.91,6.7,11,7,16,3,4,5,2682,2477,72.1,112.3,0.342,0.344,0.562,50.3,55,10.2,9.2,0.534,14.3,33.4,0.238,103.7,0.337,0.322,0.547,49.7,50.3,8.6,9.7,0.516,17.7,31.9,0.237,64
190,Nevada NCAA,37,29,8,0.784,14.44,4.93,15,3,14,1,11,3,3055,2703,70.5,115.5,0.363,0.404,0.582,49.4,57,8.7,10.9,0.548,12,26.4,0.269,102.2,0.301,0.386,0.526,50.6,49.3,6.2,7.9,0.494,15.6,28.7,0.214,16
194,New Mexico State NCAA,34,28,6,0.824,9.06,-1.1,12,2,14,1,8,3,2572,2183,70.1,107.5,0.287,0.367,0.538,56,49.9,7.9,8.6,0.519,15.2,34.2,0.184,91.3,0.319,0.373,0.494,44,41.9,6.9,6.2,0.455,17.3,22.4,0.227,64
200,North Carolina NCAA,37,26,11,0.703,20.07,11.78,11,7,12,3,6,5,3018,2711,71.7,113.4,0.28,0.351,0.551,56.4,61,8,11.1,0.52,14,37.4,0.208,101.8,0.26,0.409,0.525,43.6,55.7,8.6,11.2,0.501,14.4,25.5,0.178,32
202,North Carolina Central NCAA,35,19,16,0.543,-13.18,-12.31,9,7,12,2,3,13,2520,2425,68.8,104.3,0.29,0.311,0.538,53.4,57.4,7.4,9.4,0.512,17.4,33.9,0.199,100.4,0.327,0.387,0.517,46.6,54.6,7.5,7.4,0.481,15.3,28,0.233,68
218,Ohio State NCAA,34,25,9,0.735,17.67,9.02,15,3,16,2,6,2,2591,2297,67.9,111,0.311,0.342,0.57,53.6,52.5,9,11.3,0.541,14.9,30.1,0.227,98.4,0.295,0.399,0.518,46.4,49.9,7.5,6.9,0.487,15.9,24.9,0.207,32
219,Oklahoma NCAA,32,18,14,0.563,13.81,10.56,8,10,13,2,2,9,2718,2614,76.5,109.8,0.332,0.405,0.569,49.8,50.2,8.4,11,0.535,15.2,28.4,0.247,105.6,0.257,0.372,0.535,50.2,48.9,8.7,11.5,0.51,14.5,30.1,0.18,64
228,Pennsylvania NCAA,33,24,9,0.727,2.24,-3.16,12,2,11,3,9,4,2506,2274,70.2,105.3,0.334,0.427,0.555,51,56.9,8.2,7,0.533,14.8,23.6,0.22,95.6,0.311,0.33,0.503,49,39.6,7.3,8.7,0.463,15.2,22.3,0.228,64
236,Providence NCAA,35,21,14,0.6,11.12,10.23,10,8,13,4,4,7,2575,2544,69.5,104.1,0.386,0.329,0.534,49.6,53.9,9.6,9.8,0.496,15.1,28.8,0.272,102.8,0.318,0.363,0.538,50.4,48.6,9.2,9.4,0.503,16.6,28.9,0.233,64
237,Purdue NCAA,37,30,7,0.811,23.41,8.74,15,3,16,1,8,2,2974,2431,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.4,12.5,0.577,14,27.8,0.265,96.2,0.242,0.344,0.496,48.2,48.8,7.5,7.5,0.47,15.5,27.8,0.167,16
240,Radford NCAA,36,23,13,0.639,-2.62,-4.09,12,6,12,2,7,10,2422,2336,63.4,104.3,0.307,0.397,0.528,52.3,52,9.7,9.1,0.494,16.1,33.7,0.223,100.6,0.307,0.393,0.537,47.7,50.4,8.5,9.9,0.501,17.7,27.7,0.23,64
241,Rhode Island NCAA,34,26,8,0.765,11.81,4.61,15,3,15,1,7,4,2583,2338,69.2,109,0.301,0.32,0.539,50,54.5,10.5,9.5,0.511,13.1,31,0.209,98.7,0.406,0.306,0.547,50,49,7.9,7.4,0.503,20,28,0.298,32
257,San Diego State NCAA,33,22,11,0.667,12.23,3.91,11,7,13,2,5,7,2545,2240,70.4,109.6,0.357,0.36,0.553,53.7,54.1,8.9,9.4,0.519,14.6,31.9,0.255,96.5,0.288,0.402,0.516,46.3,55.3,8.7,8.7,0.482,17,25.1,0.209,64
263,Seton Hall NCAA,34,22,12,0.647,15.67,10.11,10,8,14,3,5,6,2701,2512,71.1,111,0.352,0.33,0.558,53.1,54.3,8.6,9.1,0.529,15.2,34.2,0.246,103.2,0.298,0.377,0.535,46.9,48.9,8.3,8,0.503,15.5,28.1,0.216,32
270,South Dakota State NCAA,35,28,7,0.8,6.84,-0.38,13,1,15,0,8,5,2958,2599,72.3,115.7,0.354,0.432,0.59,52.2,46.6,6.7,5.9,0.554,12.3,24.8,0.269,101.6,0.248,0.391,0.52,47.8,42.9,6.7,7.5,0.492,12.9,22.5,0.178,64
281,St. Bonaventure NCAA,34,26,8,0.765,8.87,2.61,14,4,13,1,9,4,2620,2407,69.4,109.5,0.405,0.337,0.561,50.5,53.4,10,10.8,0.516,14.3,29.2,0.305,100.6,0.384,0.432,0.531,49.5,57.4,7.6,10.2,0.49,17.7,29,0.275,64
285,Stephen F. Austin NCAA,35,28,7,0.8,2.66,-6.47,14,4,16,1,9,5,2819,2386,73.8,109.2,0.398,0.316,0.576,52.6,49.8,14,9.7,0.544,18.1,33.5,0.28,92.4,0.489,0.384,0.539,47.4,58.6,10.1,8.9,0.496,23.8,27.8,0.336,64
288,Syracuse NCAA,37,23,14,0.622,12.89,10.02,8,10,14,5,4,6,2466,2360,64.2,102.4,0.405,0.328,0.518,52.6,47.5,10.7,17.4,0.469,16.2,34.6,0.298,98,0.314,0.445,0.502,47.4,73.8,9.5,8.7,0.462,16.6,30,0.229,16
289,TCU NCAA,33,21,12,0.636,16.38,9.68,9,9,15,3,3,7,2708,2487,70,115.1,0.342,0.352,0.59,54.5,62.8,9.1,9.4,0.566,15.4,34.1,0.241,105.7,0.305,0.356,0.555,45.5,57.2,8.8,11,0.523,15.5,25.9,0.223,64
291,Tennessee NCAA,35,26,9,0.743,18.2,10.12,13,5,13,2,8,4,2584,2301,67.1,109.3,0.355,0.357,0.549,51.4,62.1,9.4,12.8,0.508,15.2,33.3,0.269,97.3,0.376,0.365,0.509,48.6,48.9,8.2,8.7,0.467,17.6,30.9,0.267,32
295,Texas NCAA,34,19,15,0.559,13.96,10.67,8,10,13,4,3,7,2450,2338,66.9,103.9,0.33,0.381,0.527,50,44.7,8.9,12.8,0.5,14.6,29.5,0.219,99.2,0.262,0.352,0.513,50,48.8,7.7,8,0.483,15.7,29.2,0.187,64
296,Texas A&M NCAA,35,22,13,0.629,15.3,10.62,9,9,13,3,4,7,2631,2467,70.9,106.1,0.32,0.33,0.538,54.3,55.1,7.7,15.3,0.514,16.3,33.9,0.212,99.5,0.276,0.376,0.499,45.7,57.4,9.2,9.5,0.469,13.3,27.1,0.19,16
298,Texas Southern NCAA,36,16,20,0.444,-7.53,-5.53,12,6,8,2,5,17,2787,2859,72.7,105.8,0.429,0.37,0.548,48.5,47.4,7.9,9.3,0.505,15.1,28.4,0.311,108.5,0.312,0.329,0.537,51.5,54.3,7.2,10.9,0.512,13.8,32.2,0.208,64
300,Texas Tech NCAA,37,27,10,0.73,19.38,9.6,11,7,17,1,4,6,2759,2397,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,94.2,0.379,0.383,0.506,47.4,46.8,8.7,9.9,0.463,18.9,28.5,0.267,8
314,UCLA NCAA,33,21,12,0.636,12.07,6.86,11,7,14,2,3,7,2679,2507,71.4,111.1,0.355,0.404,0.569,51.8,53.4,7.6,10.3,0.537,14.5,28.4,0.256,104,0.297,0.394,0.522,48.2,50.6,8.3,6.7,0.491,12.8,26.8,0.208,68
316,UNC Greensboro NCAA,35,27,8,0.771,4.54,-3.87,15,3,16,1,8,6,2562,2189,66.9,107.1,0.265,0.452,0.548,55,52.7,11.2,12.4,0.525,17.1,34.2,0.185,91.5,0.386,0.405,0.516,45,47.7,10.2,6.9,0.47,19.9,22.9,0.28,64
327,Villanova NCAA,40,36,4,0.9,26.64,10.24,14,4,12,1,9,3,3463,2807,70.1,122.3,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.3,0.229,99.2,0.267,0.357,0.519,47.6,51.8,6.8,8.2,0.485,15.9,26.5,0.2,1
328,Virginia NCAA,34,31,3,0.912,22.2,9.05,17,1,16,1,10,1,2283,1836,60.6,110.5,0.245,0.35,0.555,51.2,54,11.2,12.3,0.527,12.3,26.9,0.184,88.8,0.262,0.408,0.479,48.8,47.6,6.3,7.3,0.443,18.4,25.5,0.192,64
331,Virginia Tech NCAA,33,21,12,0.636,14.35,6.71,10,8,14,4,6,5,2634,2382,69.9,113,0.365,0.399,0.602,48.8,58.2,8.2,6.6,0.577,15.3,23.9,0.259,102.2,0.294,0.428,0.532,51.2,54.5,7.5,11.1,0.504,16.2,29.4,0.205,64
337,West Virginia NCAA,37,26,11,0.703,19.89,9.38,11,7,14,3,5,5,2964,2575,70.5,113.2,0.313,0.384,0.543,52.5,54.2,11.5,15.9,0.504,13.3,36.8,0.24,98.3,0.441,0.386,0.542,47.5,55.3,7.8,10.1,0.499,20.5,29.9,0.314,16
342,Wichita State NCAA,33,25,8,0.758,16.58,5.46,14,4,13,3,9,2,2731,2364,70,117.3,0.348,0.392,0.583,57.1,63.7,6.6,11.1,0.551,14.1,35.6,0.257,101.6,0.332,0.404,0.531,42.9,44,8.6,9.1,0.494,14.6,22.5,0.241,64
347,Wright State NCAA,35,25,10,0.714,0.58,-3.64,14,4,14,2,8,7,2500,2307,69.9,101.4,0.358,0.348,0.529,51.8,52.7,9.4,6.5,0.491,16.3,28.9,0.256,93.6,0.292,0.394,0.516,48.2,51.5,8.3,7.8,0.483,19.2,25,0.207,64
349,Xavier NCAA,35,29,6,0.829,19.06,9.43,15,3,17,1,9,2,2953,2616,72.3,115.5,0.41,0.358,0.601,55.1,57.3,8,8.4,0.559,15.2,30.2,0.32,102.3,0.256,0.411,0.532,44.9,52.1,9.3,9.6,0.499,14,22.9,0.195,32
11,Arizona NCAA,37,32,5,0.865,18.25,7.63,16,2,15,1,9,1,2833,2440,67.3,113.8,0.405,0.305,0.58,55.1,51.3,8.1,8.8,0.537,14.5,33.1,0.31,98,0.286,0.364,0.506,44.9,53.4,7,7.7,0.477,15.2,25.7,0.196,16
13,Arkansas NCAA,36,26,10,0.722,14.04,8.6,12,6,15,3,6,5,2855,2659,71.7,110.7,0.381,0.295,0.558,49.5,49.8,10.8,12.4,0.514,14.3,31.7,0.29,103.1,0.39,0.367,0.519,50.5,50.4,7.2,7.7,0.478,15.7,33.9,0.275,32
20,Baylor NCAA,35,27,8,0.771,19.75,11.87,12,6,15,2,6,4,2550,2228,65.3,111.5,0.338,0.328,0.562,56.5,59.1,7.9,13,0.53,17.1,40.2,0.244,97.5,0.299,0.351,0.498,43.5,58.2,8.3,9.6,0.462,15.1,28.6,0.213,16
32,Bucknell NCAA,35,26,9,0.743,5.89,-2.48,15,3,14,2,9,6,2669,2376,70.7,107.9,0.372,0.384,0.578,50.6,54.1,10.2,9.7,0.553,16.8,26.7,0.253,96.1,0.331,0.313,0.509,49.4,49.3,9.9,8.7,0.48,17.3,27.8,0.218,64
34,Butler NCAA,34,25,9,0.735,17.7,10.23,12,6,13,3,7,4,2595,2341,67.3,112.6,0.371,0.376,0.581,50.6,50,8.9,8.4,0.546,13.4,27.1,0.275,101.6,0.37,0.377,0.542,49.4,44.7,7.4,7.3,0.508,17.3,26.7,0.258,16
49,Cincinnati NCAA,36,30,6,0.833,18.43,5.49,16,2,18,0,8,3,2674,2208,65.1,113.3,0.325,0.361,0.547,53.3,57.5,11.1,13.9,0.52,12.9,35.5,0.223,93.5,0.291,0.37,0.491,46.7,52.8,5.5,8.4,0.452,17.4,29.2,0.214,32
61,Creighton NCAA,35,25,10,0.714,17.27,8.95,10,8,13,4,7,4,2864,2549,72.9,112.3,0.277,0.358,0.592,49.3,55.5,8.4,7.6,0.576,15.2,24.8,0.189,100,0.288,0.368,0.525,50.7,48.1,9.2,7.5,0.498,16.8,28.9,0.199,64
64,Dayton NCAA,32,24,8,0.75,12.98,4.27,15,3,15,1,7,3,2428,2126,69.4,108.9,0.436,0.381,0.571,49.7,61,11.2,11.9,0.538,15,25.8,0.301,95.4,0.349,0.394,0.515,50.3,55.3,6.2,10.6,0.477,18.8,27.6,0.247,64
72,Duke NCAA,37,28,9,0.757,21.56,10.91,11,7,15,1,4,6,2991,2597,69.9,115.7,0.393,0.383,0.588,51.9,47.5,8.7,10.9,0.548,14.2,31.6,0.299,100.5,0.312,0.288,0.51,48.1,46.6,6.8,6.7,0.475,14.9,29.6,0.222,32
75,East Tennessee State NCAA,35,27,8,0.771,7.31,-2.11,14,4,13,2,8,5,2782,2438,71.4,110.2,0.432,0.352,0.587,53.1,53.8,11.6,13.6,0.555,18,31.3,0.304,96.6,0.372,0.394,0.528,46.9,47.3,9.6,9.9,0.487,19.2,27.2,0.268,64
84,Florida NCAA,36,27,9,0.75,22.4,11.01,14,4,9,1,8,4,2804,2394,70.1,110,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293,93.9,0.341,0.314,0.498,48.7,40.9,7.8,7.5,0.458,18.1,29.1,0.241,8
87,Florida Gulf Coast NCAA,34,26,8,0.765,2.26,-3.42,12,2,16,3,10,3,2701,2356,69.3,113.8,0.329,0.315,0.579,53.9,52.3,8.7,9.7,0.554,15.3,33.9,0.231,99.3,0.349,0.388,0.517,46.1,49.6,8.8,7.1,0.484,16.2,28.1,0.238,64
89,Florida State NCAA,35,26,9,0.743,18.87,8.87,12,6,18,0,3,6,2873,2523,72.6,113.1,0.384,0.313,0.566,52.7,49.3,10.2,13.7,0.537,14.1,33.6,0.265,99.3,0.373,0.361,0.52,47.3,49.5,6.9,7.1,0.479,16.9,29.5,0.267,32
101,Gonzaga NCAA,39,37,2,0.949,25.26,4.13,17,1,15,1,9,0,3222,2398,70.9,116.5,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,86.7,0.269,0.321,0.443,45.3,43.2,7.6,7.8,0.411,14.9,25.8,0.177,2
123,Iona NCAA,35,22,13,0.629,1.08,-2.47,12,8,8,4,7,7,2813,2689,72.3,109.9,0.31,0.4,0.569,48.2,55.3,9.3,7.7,0.534,14.6,26.9,0.238,105.1,0.334,0.355,0.532,51.8,53,6.6,7.8,0.5,15.4,32,0.232,64
